año,trimestre,provincia,otros,"0,256Mbps","0,375Mbps","0,625Mbps","0,5Mbps","0,512Mbps","0,75Mbps",1Mbps,"1,2Mbps","1,25Mbps","1,5Mbps",2Mbps,"2,2Mbps","2,5Mbps","6,7Mbps",3Mbps,"3,2Mbps","3,3Mbps","3,5Mbps",4Mbps,"4,5Mbps",5Mbps,6Mbps,"6,4Mbps",7Mbps,"7,5Mbps",8Mbps,9Mbps,10Mbps,"10,1Mbps","10,2Mbps","10,6Mbps",11Mbps,12Mbps,"12,3Mbps",13Mbps,14Mbps,15Mbps,16Mbps,17Mbps,18Mbps,19Mbps,20Mbps,"20,5Mbps",21Mbps,22Mbps,23Mbps,24Mbps,25Mbps,"25,1Mbps","25,11Mbps","25,5Mbps",26Mbps,27Mbps,28Mbps,29Mbps,30Mbps,31Mbps,32Mbps,34Mbps,35Mbps,36Mbps,37Mbps,38Mbps,39Mbps,40Mbps,41Mbps,45Mbps,46Mbps,47Mbps,48Mbps,49Mbps,50Mbps,"50,1Mbps",51Mbps,"50,25Mbps",52Mbps,54Mbps,55Mbps,56Mbps,58Mbps,59Mbps,60Mbps,61Mbps,62Mbps,63Mbps,64Mbps,65Mbps,66Mbps,67Mbps,68Mbps,70Mbps,71Mbps,75Mbps,77Mbps,78Mbps,80Mbps,81Mbps,83Mbps,82Mbps,86Mbps,84Mbps,85Mbps,90Mbps,91Mbps,92Mbps,95Mbps,97Mbps,98Mbps,100Mbps,"100,1Mbps","100,25Mbps",105Mbps,109Mbps,110Mbps,120Mbps,122Mbps,125Mbps,126Mbps,127Mbps,128Mbps,130Mbps,131Mbps,134Mbps,137Mbps,140Mbps,145Mbps,150Mbps,155Mbps,157Mbps,158Mbps,160Mbps,164Mbps,165Mbps,180Mbps,200Mbps,203Mbps,205Mbps,212Mbps,220Mbps,225Mbps,234Mbps,240Mbps,246Mbps,250Mbps,256Mbps,270Mbps,275Mbps,300Mbps,320Mbps,325Mbps,330Mbps,340Mbps,350Mbps,380Mbps,384Mbps,400Mbps,450Mbps,473Mbps,480Mbps,500Mbps,512Mbps,520Mbps,540Mbps,600Mbps,640Mbps,680Mbps,700Mbps,768Mbps,800Mbps,850Mbps,900Mbps,945Mbps,950Mbps,999Mbps,1000Mbps,1024Mbps,1075Mbps,1536Mbps,2000Mbps,2048Mbps,2529Mbps,3072Mbps,4000Mbps,5000Mbps,5125Mbps,6000Mbps,7000Mbps,8000Mbps,10000Mbps,totalAccesos
2023.0,2.0,Capital Federal,0.0,31.0,0.0,0.0,451.0,34.0,1307.0,4111.0,0.0,0.0,0.0,249.0,0.0,0,0.0,3971.0,0.0,0.0,11975.0,994.0,0.0,3547.0,9017.0,0.0,7.0,0.0,16864.0,3.0,34541.0,0.0,0.0,0.0,5.0,92.0,0.0,0.0,0.0,29730.0,5.0,0.0,0.0,0.0,7537.0,0.0,1.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58579.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,66357.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17314.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1091.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375600.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,147085.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3301.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1442.0,0.0,0.0,1.0,553467.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,86440.0,0.0,0.0,0.0,372.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504686.0
2023.0,2.0,Catamarca,70.0,0.0,0.0,0.0,34.0,37.0,0.0,176.0,0.0,0.0,0.0,115.0,0.0,0,0.0,1644.0,0.0,0.0,0.0,1.0,0.0,332.0,780.0,0.0,0.0,0.0,0.0,0.0,3424.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1901.0,0.0,0.0,0.0,0.0,2272.0,0.0,0.0,0.0,0.0,914.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74863.0
2023.0,2.0,Chaco,3816.0,0.0,0.0,0.0,234.0,2.0,0.0,416.0,0.0,0.0,0.0,780.0,0.0,0,0.0,2925.0,0.0,0.0,167.0,385.0,0.0,5115.0,4784.0,0.0,106.0,0.0,700.0,1.0,8237.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,3421.0,0.0,0.0,0.0,0.0,1975.0,0.0,0.0,0.0,0.0,0.0,3435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55941.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,23172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151727.0
2023.0,2.0,Chubut,16640.0,8.0,0.0,0.0,69.0,34.0,836.0,247.0,0.0,0.0,0.0,1870.0,0.0,0,0.0,5642.0,0.0,0.0,11441.0,6185.0,0.0,4369.0,14321.0,0.0,76.0,0.0,13374.0,21.0,18414.0,0.0,0.0,0.0,1.0,5603.0,0.0,0.0,56.0,13739.0,141.0,0.0,0.0,0.0,3484.0,0.0,0.0,0.0,0.0,8047.0,5560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,190.0,0.0,31184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154034.0
2023.0,2.0,Córdoba,14710.0,2.0,0.0,0.0,87.0,10.0,83.0,7973.0,0.0,0.0,7.0,7589.0,18.0,133,0.0,25408.0,0.0,3.0,4897.0,10133.0,0.0,8411.0,53772.0,5.0,1818.0,0.0,10313.0,714.0,74948.0,0.0,53.0,0.0,88.0,7337.0,15.0,19.0,9.0,19975.0,134.0,0.0,58.0,0.0,19378.0,1.0,0.0,0.0,0.0,2.0,23046.0,311.0,0.0,13.0,0.0,0.0,0.0,0.0,6694.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,242593.0,402.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295368.0,0.0,16.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11502.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18929.0,21.0,0.0,0.0,5047.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1067470.0
2023.0,2.0,Corrientes,6242.0,0.0,0.0,0.0,10.0,57.0,118.0,2572.0,0.0,0.0,0.0,1721.0,0.0,0,0.0,5092.0,0.0,0.0,480.0,1718.0,0.0,2751.0,6875.0,0.0,0.0,0.0,4890.0,0.0,11640.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1673.0,3548.0,0.0,0.0,0.0,2451.0,0.0,0.0,0.0,0.0,0.0,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,0.0,0.0,0.0,31709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37081.0,0.0,0.0,0.0,0.0,0.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,25789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151652.0
2023.0,2.0,Entre Ríos,13975.0,1.0,0.0,0.0,20.0,86.0,113.0,4177.0,0.0,0.0,0.0,4821.0,0.0,0,0.0,6815.0,0.0,0.0,390.0,2334.0,0.0,5417.0,14797.0,0.0,358.0,0.0,2399.0,0.0,48690.0,0.0,0.0,0.0,0.0,1486.0,0.0,0.0,0.0,5069.0,1.0,0.0,0.0,0.0,9566.0,0.0,0.0,0.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69813.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,51544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282577.0
2023.0,2.0,Formosa,302.0,1.0,0.0,0.0,49.0,35.0,0.0,158.0,0.0,0.0,0.0,1447.0,0.0,0,0.0,10284.0,0.0,0.0,0.0,3296.0,0.0,2059.0,5047.0,0.0,108.0,0.0,162.0,0.0,10654.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1172.0,0.0,0.0,0.0,0.0,2964.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62416.0
2023.0,2.0,Jujuy,1970.0,0.0,0.0,0.0,26.0,32.0,0.0,1268.0,0.0,0.0,0.0,1637.0,0.0,0,0.0,2959.0,0.0,0.0,0.0,2889.0,0.0,5128.0,2351.0,0.0,10.0,0.0,946.0,0.0,10327.0,0.0,0.0,0.0,0.0,23495.0,0.0,0.0,0.0,362.0,0.0,0.0,4.0,0.0,4687.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,200.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116083.0
2023.0,2.0,La Pampa,1599.0,3.0,0.0,0.0,6.0,62.0,143.0,1276.0,0.0,0.0,185.0,2312.0,0.0,0,0.0,6114.0,0.0,0.0,2327.0,2454.0,0.0,2198.0,29499.0,0.0,516.0,0.0,1562.0,0.0,15195.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5102.0,0.0,0.0,0.0,0.0,10118.0,0.0,0.0,0.0,0.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,23478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863.0,0.0,0.0,0.0,0.0,0.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120596.0
2023.0,2.0,La Rioja,0.0,0.0,0.0,0.0,9.0,9.0,0.0,407.0,0.0,0.0,0.0,8.0,0.0,0,0.0,404.0,0.0,0.0,0.0,2.0,0.0,180.0,742.0,0.0,0.0,0.0,85.0,0.0,1481.0,0.0,0.0,0.0,22.0,15442.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,9019.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87782.0
2023.0,2.0,Mendoza,5566.0,2.0,0.0,0.0,86.0,16.0,737.0,2208.0,0.0,0.0,1348.0,3081.0,0.0,0,0.0,4179.0,0.0,0.0,10699.0,1584.0,0.0,1108.0,13894.0,0.0,13.0,0.0,10780.0,1251.0,8856.0,0.0,0.0,0.0,0.0,4467.0,0.0,0.0,0.0,19102.0,0.0,0.0,0.0,0.0,6480.0,0.0,0.0,0.0,0.0,626.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53012.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,111499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28343.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297031.0
2023.0,2.0,Misiones,8526.0,0.0,0.0,0.0,47.0,4.0,0.0,3173.0,0.0,0.0,0.0,11019.0,0.0,0,0.0,3874.0,0.0,0.0,4.0,1705.0,0.0,3170.0,7110.0,0.0,7855.0,0.0,29.0,0.0,18485.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,1227.0,0.0,0.0,0.0,0.0,8468.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,28.0,0.0,0.0,0.0,0.0,37533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51195.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,25109.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.0,0.0,0.0,0.0,1752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194030.0
2023.0,2.0,Neuquén,20168.0,1.0,0.0,0.0,62.0,73.0,458.0,539.0,0.0,0.0,0.0,1626.0,0.0,0,0.0,5303.0,0.0,0.0,10737.0,1438.0,0.0,7821.0,8457.0,0.0,246.0,0.0,6119.0,0.0,7117.0,0.0,0.0,0.0,0.0,3775.0,0.0,0.0,1.0,5148.0,0.0,0.0,0.0,0.0,1567.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144078.0
2023.0,2.0,Río Negro,15576.0,1.0,0.0,0.0,36.0,75.0,501.0,534.0,0.0,0.0,0.0,677.0,0.0,0,0.0,5428.0,0.0,0.0,7796.0,727.0,0.0,2135.0,8737.0,0.0,0.0,0.0,11085.0,1.0,6555.0,0.0,0.0,0.0,18.0,1640.0,0.0,0.0,0.0,9894.0,0.0,0.0,3.0,0.0,5636.0,0.0,0.0,0.0,0.0,0.0,7618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16244.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,16821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,10057.0,0.0,0.0,0.0,0.0,0.0,22385.0,0.0,0.0,0.0,0.0,0.0,233.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,17629.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,0.0,40.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155443.0
2023.0,2.0,Salta,6646.0,0.0,0.0,0.0,41.0,73.0,1.0,925.0,0.0,0.0,0.0,1538.0,0.0,0,0.0,5731.0,0.0,0.0,8.0,8365.0,0.0,4873.0,6837.0,0.0,330.0,0.0,6869.0,0.0,57331.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,1392.0,0.0,0.0,4.0,0.0,1707.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38867.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,28286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1664.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196214.0
